start_station_name,end_station_name,total_trips,start_lat,start_lon,end_lat,end_lon
Broadway & W 53 St,W 54 St & 11 Ave,1529,40.76344058,-73.98268129,40.768333,-73.992573
Broadway & W 56 St,Broadway & W 51 St,893,40.7652654,-73.98192338,40.76228826,-73.98336183
Broadway & W 56 St,Broadway & W 56 St,1241,40.7652654,-73.98192338,40.7652654,-73.98192338
Broadway & W 56 St,Broadway & W 58 St,913,40.7652654,-73.98192338,40.76695317,-73.98169333
Broadway & W 56 St,Broadway\t& W 48 St,760,40.7652654,-73.98192338,40.76017739537783,-73.98486793041229
Broadway & W 56 St,W 53 St & 10 Ave,1359,40.7652654,-73.98192338,40.76669671,-73.99061728
Broadway & W 56 St,W 54 St & 11 Ave,1854,40.7652654,-73.98192338,40.768333,-73.992573
Broadway & W 58 St,11 Ave & W 59 St,1411,40.76695317,-73.98169333,40.77149671054441,-73.99046033620834
Broadway & W 58 St,5 Ave & E 72 St,1385,40.76695317,-73.98169333,40.77282817,-73.96685276
Broadway & W 58 St,5 Ave & E 78 St,795,40.76695317,-73.98169333,40.776321,-73.964274
Broadway & W 58 St,5 Ave & E 87 St,1138,40.76695317,-73.98169333,40.78232260730881,-73.95987510681152
Broadway & W 58 St,6 Ave & W 34 St,837,40.76695317,-73.98169333,40.74964,-73.98805
Broadway & W 58 St,7 Ave & Central Park South,1184,40.76695317,-73.98169333,40.7667405590595,-73.9790689945221
Broadway & W 58 St,9 Ave & W 45 St,936,40.76695317,-73.98169333,40.76019252,-73.9912551
Broadway & W 58 St,Amsterdam Ave & W 73 St,915,40.76695317,-73.98169333,40.77966809007312,-73.98093044757842
Broadway & W 58 St,Broadway & W 38 St,832,40.76695317,-73.98169333,40.7529728216068,-73.98734897375107
Broadway & W 58 St,Broadway & W 41 St,893,40.76695317,-73.98169333,40.75513557,-73.98658032
Broadway & W 58 St,Broadway & W 51 St,1650,40.76695317,-73.98169333,40.76228826,-73.98336183
Broadway & W 58 St,Broadway & W 53 St,1220,40.76695317,-73.98169333,40.76344058,-73.98268129
Broadway & W 58 St,Broadway & W 56 St,1433,40.76695317,-73.98169333,40.7652654,-73.98192338
Broadway & W 58 St,Broadway & W 58 St,5487,40.76695317,-73.98169333,40.76695317,-73.98169333
Broadway & W 58 St,Broadway\t& W 48 St,1415,40.76695317,-73.98169333,40.76017739537783,-73.98486793041229
Broadway & W 58 St,Central Park North & Adam Clayton Powell Blvd,907,40.76695317,-73.98169333,40.799484,-73.955613
Broadway & W 58 St,Central Park S & 6 Ave,833,40.76695317,-73.98169333,40.76590936,-73.97634151
Broadway & W 58 St,Central Park W & W 91 St,905,40.76695317,-73.98169333,40.78866499127884,-73.96680057048798
Broadway & W 58 St,Central Park West & W 68 St,1397,40.76695317,-73.98169333,40.773407,-73.977825
Broadway & W 58 St,Central Park West & W 72 St,1303,40.76695317,-73.98169333,40.77579376683666,-73.9762057363987
Broadway & W 58 St,Central Park West & W 76 St,932,40.76695317,-73.98169333,40.77896784,-73.97374737
Broadway & W 58 St,Central Park West & W 85 St,934,40.76695317,-73.98169333,40.78476,-73.969862
Broadway & W 58 St,Columbus Ave & W 72 St,785,40.76695317,-73.98169333,40.7770575,-73.97898475
Broadway & W 58 St,E 58 St & 3 Ave,1026,40.76695317,-73.98169333,40.76095756,-73.96724467
Broadway & W 58 St,E 58 St & Madison Ave,820,40.76695317,-73.98169333,40.76302594280519,-73.97209525108337
Broadway & W 58 St,E 59 St & Madison Ave,785,40.76695317,-73.98169333,40.76350532,-73.97109243
Broadway & W 58 St,Grand Army Plaza & Central Park S,1960,40.76695317,-73.98169333,40.7643971,-73.97371465
Broadway & W 58 St,W 47 St & 10 Ave,796,40.76695317,-73.98169333,40.76269882,-73.99301222
Broadway & W 58 St,W 53 St & 10 Ave,994,40.76695317,-73.98169333,40.76669671,-73.99061728
Broadway & W 58 St,W 54 St & 11 Ave,1153,40.76695317,-73.98169333,40.768333,-73.992573
Broadway & W 58 St,W 56 St & 6 Ave,1098,40.76695317,-73.98169333,40.76340613,-73.97722479
Broadway & W 58 St,West End Ave & W 60 St,1609,40.76695317,-73.98169333,40.77237,-73.99005
Broadway & W 61 St,Amsterdam Ave & W 73 St,1276,40.77003010255044,-73.9819684624672,40.77966809007312,-73.98093044757842
Broadway & W 61 St,Amsterdam Ave & W 79 St,978,40.77003010255044,-73.9819684624672,40.7829391,-73.9786517
Broadway & W 61 St,Broadway & W 58 St,850,40.77003010255044,-73.9819684624672,40.76695317,-73.98169333
Broadway & W 61 St,Broadway & W 61 St,1820,40.77003010255044,-73.9819684624672,40.77003010255044,-73.9819684624672
Broadway & W 61 St,Central Park West & W 68 St,1086,40.77003010255044,-73.9819684624672,40.773407,-73.977825
Broadway & W 61 St,Central Park West & W 72 St,992,40.77003010255044,-73.9819684624672,40.77579376683666,-73.9762057363987
Broadway & W 61 St,Columbus Ave & W 72 St,874,40.77003010255044,-73.9819684624672,40.7770575,-73.97898475
Broadway & W 61 St,W 64 St & Thelonious Monk Circle,1134,40.77003010255044,-73.9819684624672,40.77515953434235,-73.98918695747852
Broadway & W 61 St,W 67 St & Broadway,880,40.77003010255044,-73.9819684624672,40.77492513,-73.98266566
Broadway & W 61 St,W 70 St & Amsterdam Ave,1120,40.77003010255044,-73.9819684624672,40.77748046,-73.98288594
Broadway & W 61 St,West End Ave & W 60 St,1240,40.77003010255044,-73.9819684624672,40.77237,-73.99005
Broadway\t& W 48 St,6 Ave & W 33 St,767,40.760163188,-73.984879375,40.74901271,-73.98848395
Broadway\t& W 48 St,Broadway\t& W 48 St,1722,40.760163188,-73.984879375,40.76017739537783,-73.98486793041229
Broadway\t& W 48 St,W 47 St & 10 Ave,1079,40.760163188,-73.984879375,40.76269882,-73.99301222
Bronx Shore Comfort Station,Bronx Shore Comfort Station,755,40.80046,-73.92404,40.80046,-73.92404
Brooklyn Bridge Park - Pier 2,Atlantic Ave & Furman St,1067,40.698458,-73.997178,40.691652,-73.999979
Brooklyn Bridge Park - Pier 2,Brooklyn Bridge Park - Pier 2,3060,40.698458,-73.997178,40.698458,-73.997178
Brooklyn Bridge Park - Pier 2,Old Fulton St,849,40.698458,-73.997178,40.70277159,-73.99383605
Bus Slip & State St,Bus Slip & State St,1182,40.701907,-74.013942,40.701907,-74.013942
Bus Slip & State St,West St & Liberty St,815,40.701907,-74.013942,40.711444,-74.014847
Cadman Plaza E & Red Cross Pl,Cadman Plaza E & Red Cross Pl,834,40.69991755,-73.98971773,40.69991755,-73.98971773
Cadman Plaza E & Red Cross Pl,Centre St & Chambers St,935,40.69991755,-73.98971773,40.71273266,-74.0046073
Cadman Plaza E & Red Cross Pl,Fulton St & Adams St,1058,40.69991755,-73.98971773,40.69241829257847,-73.98949474096298
Cadman Plaza E & Tillary St,Cadman Plaza E & Tillary St,755,40.69597683,-73.99014892,40.69597683,-73.99014892
Cadman Plaza E & Tillary St,Centre St & Chambers St,1139,40.69597683,-73.99014892,40.71273266,-74.0046073
Canal St & Rutgers St,Allen St & Hester St,795,40.71427487,-73.98990025,40.71605866,-73.99190759
Canal St & Rutgers St,Canal St & Rutgers St,1730,40.71427487,-73.98990025,40.71427487,-73.98990025
Canal St & Rutgers St,Clinton St & Cherry St,847,40.71427487,-73.98990025,40.711471394469264,-73.98672603070736
Canal St & Rutgers St,Clinton St & Grand St,1506,40.71427487,-73.98990025,40.71559509,-73.9870295
Canal St & Rutgers St,Division St & Bowery,1063,40.71427487,-73.98990025,40.714193,-73.996732
Canal St & Rutgers St,Grand St & Samuel Dickstein Plaza,1360,40.71427487,-73.98990025,40.71511871996496,-73.98417055606842
Canal St & Rutgers St,Henry St & Grand St,3090,40.71427487,-73.98990025,40.714211,-73.981095
Canal St & Rutgers St,Madison St & Montgomery St,1091,40.71427487,-73.98990025,40.713126,-73.984844
Canal St & Rutgers St,Norfolk St & Broome St,790,40.71427487,-73.98990025,40.7172274,-73.98802084
Carmine St & 6 Ave,Bleecker St & Crosby St,760,40.730450749,-74.002320647,40.72615604980408,-73.99510189890862
Carmine St & 6 Ave,Carmine St & 6 Ave,1006,40.730450749,-74.002320647,40.73038599,-74.00214988
Carmine St & 6 Ave,Greenwich St & W Houston St,848,40.730450749,-74.002320647,40.728846,-74.008591
Carmine St & 6 Ave,W 15 St & 6 Ave,839,40.730450749,-74.002320647,40.738046142482766,-73.99642959237099
Carmine St & 6 Ave,W 21 St & 6 Ave,1022,40.730450749,-74.002320647,40.74173969,-73.99415556
Carroll St & 5 Ave,Carroll St & 6 Ave,822,40.6751622,-73.9814832,40.6740886,-73.9787282
Carroll St & 6 Ave,7 Ave & Park Pl,836,40.6740886,-73.9787282,40.6776147,-73.97324283
Carroll St & Columbia St,Carroll St & Smith St,1010,40.6830456,-74.00348559,40.680611,-73.99475825
Carroll St & Smith St,Bergen St & Smith St,787,40.680644631,-73.994833946,40.6867443,-73.99063168
Carroll St & Smith St,Carroll St & Columbia St,789,40.680644631,-73.994833946,40.6830456,-74.00348559
Cathedral Pkwy & Broadway,Cathedral Pkwy & Broadway,852,40.804213,-73.96699104,40.804213,-73.96699104
Cathedral Pkwy & Broadway,Frederick Douglass Blvd & W 112 St,789,40.804213,-73.96699104,40.801694,-73.957145
Cathedral Pkwy & Broadway,W 100 St & Broadway,910,40.804213,-73.96699104,40.7973721,-73.97041192
Catherine St & Monroe St,Catherine St & Monroe St,756,40.711085796,-73.996802211,40.71117444,-73.99682619
Center Blvd & 48 Ave,Vernon Blvd & 50 Ave,903,40.745038,-73.957539,40.74232744,-73.95411749
Center Blvd & 51 Ave,44 Dr & Jackson Ave,1199,40.74336608027021,-73.95960688591003,40.74718234,-73.9432635
Center Blvd & 51 Ave,Center Blvd & 51 Ave,2119,40.74336608027021,-73.95960688591003,40.74336608027021,-73.95960688591003
Center Blvd & 51 Ave,Jackson Ave & 46 Rd,1189,40.74336608027021,-73.95960688591003,40.74524768,-73.94733276
Center Blvd & 51 Ave,Vernon Blvd & 50 Ave,2933,40.74336608027021,-73.95960688591003,40.74232744,-73.95411749
Central Ave & Woodbine St,Wyckoff Ave & Gates Ave,1426,40.69296,-73.91605,40.699871408829885,-73.91171872615814
Central Park North & Adam Clayton Powell Blvd,5 Ave & E 103 St,990,40.799484,-73.955613,40.7922553,-73.95249933
Central Park North & Adam Clayton Powell Blvd,7 Ave & Central Park South,2185,40.799484,-73.955613,40.7667405590595,-73.9790689945221
Central Park North & Adam Clayton Powell Blvd,Broadway & W 58 St,1118,40.799484,-73.955613,40.76695317,-73.98169333
Central Park North & Adam Clayton Powell Blvd,Central Park North & Adam Clayton Powell Blvd,4249,40.799484,-73.955613,40.799484,-73.955613
Central Park North & Adam Clayton Powell Blvd,Central Park S & 6 Ave,1375,40.799484,-73.955613,40.76590936,-73.97634151
Central Park North & Adam Clayton Powell Blvd,Central Park W & W 91 St,1303,40.799484,-73.955613,40.78866499127884,-73.96680057048798
Central Park North & Adam Clayton Powell Blvd,Central Park W & W 97 St,1195,40.799484,-73.955613,40.79249519495111,-73.96417066463071
Central Park North & Adam Clayton Powell Blvd,Central Park West & W 68 St,842,40.799484,-73.955613,40.773407,-73.977825
Central Park North & Adam Clayton Powell Blvd,Central Park West & W 72 St,1579,40.799484,-73.955613,40.77579376683666,-73.9762057363987
Central Park North & Adam Clayton Powell Blvd,Central Park West & W 85 St,1073,40.799484,-73.955613,40.78476,-73.969862
Central Park North & Adam Clayton Powell Blvd,Frederick Douglass Blvd & W 112 St,837,40.799484,-73.955613,40.801694,-73.957145
Central Park North & Adam Clayton Powell Blvd,Lenox Ave & W 111 St,907,40.799484,-73.955613,40.7987859,-73.9523
Central Park North & Adam Clayton Powell Blvd,W 106 St & Central Park West,1244,40.799484,-73.955613,40.7981856,-73.9605909006
Central Park S & 6 Ave,5 Ave & E 103 St,830,40.76590936,-73.97634151,40.7922553,-73.95249933
Central Park S & 6 Ave,5 Ave & E 72 St,2962,40.76590936,-73.97634151,40.77282817,-73.96685276
Central Park S & 6 Ave,5 Ave & E 78 St,2010,40.76590936,-73.97634151,40.776321,-73.964274
Central Park S & 6 Ave,5 Ave & E 87 St,3863,40.76590936,-73.97634151,40.78232260730881,-73.95987510681152
Central Park S & 6 Ave,5 Ave & E 93 St,2255,40.76590936,-73.97634151,40.7857851,-73.957481
Central Park S & 6 Ave,7 Ave & Central Park South,3458,40.76590936,-73.97634151,40.7667405590595,-73.9790689945221
Central Park S & 6 Ave,Broadway & W 58 St,1330,40.76590936,-73.97634151,40.76695317,-73.98169333
Central Park S & 6 Ave,Central Park North & Adam Clayton Powell Blvd,3227,40.76590936,-73.97634151,40.799484,-73.955613
Central Park S & 6 Ave,Central Park S & 6 Ave,11999,40.76590936,-73.97634151,40.76590936,-73.97634151
Central Park S & 6 Ave,Central Park W & W 91 St,919,40.76590936,-73.97634151,40.78866499127884,-73.96680057048798
Central Park S & 6 Ave,Central Park W & W 97 St,908,40.76590936,-73.97634151,40.79249519495111,-73.96417066463071
Central Park S & 6 Ave,Central Park West & W 68 St,1810,40.76590936,-73.97634151,40.773407,-73.977825
Central Park S & 6 Ave,Central Park West & W 72 St,2736,40.76590936,-73.97634151,40.77579376683666,-73.9762057363987
Central Park S & 6 Ave,Central Park West & W 76 St,1308,40.76590936,-73.97634151,40.77896784,-73.97374737
Central Park S & 6 Ave,Central Park West & W 85 St,1208,40.76590936,-73.97634151,40.78476,-73.969862
Central Park S & 6 Ave,Grand Army Plaza & Central Park S,1678,40.76590936,-73.97634151,40.7643971,-73.97371465
Central Park W & W 103 St,Central Park W & W 103 St,1204,40.79558954105342,-73.96188408136368,40.79558954105342,-73.96188408136368
Central Park W & W 103 St,Central Park W & W 97 St,1050,40.79558954105342,-73.96188408136368,40.79249519495111,-73.96417066463071
Central Park W & W 103 St,W 100 St & Manhattan Ave,846,40.79558954105342,-73.96188408136368,40.795,-73.9645
Central Park W & W 91 St,7 Ave & Central Park South,1268,40.788787723,-73.966663361,40.7667405590595,-73.9790689945221
Central Park W & W 91 St,Broadway & W 58 St,1108,40.788787723,-73.966663361,40.76695317,-73.98169333
Central Park W & W 91 St,Central Park S & 6 Ave,1042,40.788787723,-73.966663361,40.76590936,-73.97634151
Central Park W & W 91 St,Central Park W & W 91 St,2292,40.788787723,-73.966663361,40.78866499127884,-73.96680057048798
Central Park W & W 91 St,Central Park West & W 68 St,790,40.788787723,-73.966663361,40.773407,-73.977825
Central Park W & W 91 St,Central Park West & W 72 St,1188,40.788787723,-73.966663361,40.77579376683666,-73.9762057363987
Central Park W & W 91 St,Central Park West & W 85 St,1068,40.788787723,-73.966663361,40.78476,-73.969862
Central Park W & W 91 St,Columbus Ave & W 72 St,785,40.788787723,-73.966663361,40.7770575,-73.97898475
Central Park W & W 91 St,Grand Army Plaza & Central Park S,1052,40.788787723,-73.966663361,40.7643971,-73.97371465
Central Park W & W 97 St,7 Ave & Central Park South,1066,40.79249519495111,-73.96417066463071,40.7667405590595,-73.9790689945221
Central Park W & W 97 St,Central Park W & W 91 St,1155,40.79249519495111,-73.96417066463071,40.78866499127884,-73.96680057048798
Central Park W & W 97 St,Central Park W & W 97 St,1975,40.79249519495111,-73.96417066463071,40.79249519495111,-73.96417066463071
Central Park W & W 97 St,Central Park West & W 72 St,929,40.79249519495111,-73.96417066463071,40.77579376683666,-73.9762057363987
Central Park W & W 97 St,Central Park West & W 85 St,982,40.79249519495111,-73.96417066463071,40.78476,-73.969862
Central Park West & W 68 St,5 Ave & E 72 St,1146,40.7734066,-73.97782542,40.77282817,-73.96685276
Central Park West & W 68 St,5 Ave & E 87 St,1200,40.7734066,-73.97782542,40.78232260730881,-73.95987510681152
Central Park West & W 68 St,5 Ave & E 93 St,772,40.7734066,-73.97782542,40.7857851,-73.957481
Central Park West & W 68 St,7 Ave & Central Park South,1444,40.7734066,-73.97782542,40.7667405590595,-73.9790689945221
Central Park West & W 68 St,Broadway & W 58 St,1234,40.7734066,-73.97782542,40.76695317,-73.98169333
Central Park West & W 68 St,Central Park North & Adam Clayton Powell Blvd,834,40.7734066,-73.97782542,40.799484,-73.955613
Central Park West & W 68 St,Central Park S & 6 Ave,1111,40.7734066,-73.97782542,40.76590936,-73.97634151
Central Park West & W 68 St,Central Park W & W 91 St,1615,40.7734066,-73.97782542,40.78866499127884,-73.96680057048798
Central Park West & W 68 St,Central Park W & W 97 St,1008,40.7734066,-73.97782542,40.79249519495111,-73.96417066463071
Central Park West & W 68 St,Central Park West & W 68 St,4323,40.7734066,-73.97782542,40.773407,-73.977825
Central Park West & W 68 St,Central Park West & W 72 St,2471,40.7734066,-73.97782542,40.77579376683666,-73.9762057363987
Central Park West & W 68 St,Central Park West & W 76 St,1226,40.7734066,-73.97782542,40.77896784,-73.97374737
Central Park West & W 68 St,Central Park West & W 85 St,1622,40.7734066,-73.97782542,40.78476,-73.969862
Central Park West & W 68 St,Grand Army Plaza & Central Park S,1314,40.7734066,-73.97782542,40.7643971,-73.97371465
Central Park West & W 68 St,W 82 St & Central Park West,947,40.7734066,-73.97782542,40.78275,-73.97137
Central Park West & W 72 St,5 Ave & E 72 St,2384,40.77579376683666,-73.9762057363987,40.77282817,-73.96685276
Central Park West & W 72 St,5 Ave & E 78 St,907,40.77579376683666,-73.9762057363987,40.776321,-73.964274
Central Park West & W 72 St,5 Ave & E 87 St,1374,40.77579376683666,-73.9762057363987,40.78232260730881,-73.95987510681152
Central Park West & W 72 St,5 Ave & E 93 St,782,40.77579376683666,-73.9762057363987,40.7857851,-73.957481
Central Park West & W 72 St,7 Ave & Central Park South,1988,40.77579376683666,-73.9762057363987,40.7667405590595,-73.9790689945221
Central Park West & W 72 St,Broadway & W 58 St,1328,40.77579376683666,-73.9762057363987,40.76695317,-73.98169333
Central Park West & W 72 St,Central Park North & Adam Clayton Powell Blvd,911,40.77579376683666,-73.9762057363987,40.799484,-73.955613
Central Park West & W 72 St,Central Park S & 6 Ave,1477,40.77579376683666,-73.9762057363987,40.76590936,-73.97634151
Central Park West & W 72 St,Central Park W & W 91 St,1447,40.77579376683666,-73.9762057363987,40.78866499127884,-73.96680057048798
Central Park West & W 72 St,Central Park W & W 97 St,769,40.77579376683666,-73.9762057363987,40.79249519495111,-73.96417066463071
Central Park West & W 72 St,Central Park West & W 68 St,1614,40.77579376683666,-73.9762057363987,40.773407,-73.977825
Central Park West & W 72 St,Central Park West & W 72 St,5249,40.77579376683666,-73.9762057363987,40.77579376683666,-73.9762057363987
Central Park West & W 72 St,Central Park West & W 76 St,1255,40.77579376683666,-73.9762057363987,40.77896784,-73.97374737
Central Park West & W 72 St,Central Park West & W 85 St,1331,40.77579376683666,-73.9762057363987,40.78476,-73.969862
Central Park West & W 72 St,Columbus Ave & W 72 St,1138,40.77579376683666,-73.9762057363987,40.7770575,-73.97898475
Central Park West & W 72 St,Grand Army Plaza & Central Park S,1581,40.77579376683666,-73.9762057363987,40.7643971,-73.97371465
Central Park West & W 76 St,5 Ave & E 72 St,923,40.778968,-73.973747,40.77282817,-73.96685276
Central Park West & W 76 St,5 Ave & E 87 St,808,40.778968,-73.973747,40.78232260730881,-73.95987510681152
Central Park West & W 76 St,7 Ave & Central Park South,1381,40.778968,-73.973747,40.7667405590595,-73.9790689945221
Central Park West & W 76 St,Broadway & W 58 St,979,40.778968,-73.973747,40.76695317,-73.98169333
Central Park West & W 76 St,Central Park S & 6 Ave,1010,40.778968,-73.973747,40.76590936,-73.97634151
Central Park West & W 76 St,Central Park W & W 91 St,1002,40.778968,-73.973747,40.78866499127884,-73.96680057048798
Central Park West & W 76 St,Central Park West & W 72 St,1255,40.778968,-73.973747,40.77579376683666,-73.9762057363987
Central Park West & W 76 St,Central Park West & W 76 St,2331,40.778968,-73.973747,40.77896784,-73.97374737
Central Park West & W 76 St,Central Park West & W 85 St,847,40.778968,-73.973747,40.78476,-73.969862
Central Park West & W 76 St,Grand Army Plaza & Central Park S,1079,40.778968,-73.973747,40.7643971,-73.97371465
Central Park West & W 85 St,5 Ave & E 72 St,928,40.78476,-73.969862,40.77282817,-73.96685276
Central Park West & W 85 St,5 Ave & E 87 St,801,40.78476,-73.969862,40.78232260730881,-73.95987510681152
Central Park West & W 85 St,7 Ave & Central Park South,1350,40.78476,-73.969862,40.7667405590595,-73.9790689945221
Central Park West & W 85 St,Broadway & W 58 St,1043,40.78476,-73.969862,40.76695317,-73.98169333
Central Park West & W 85 St,Central Park S & 6 Ave,854,40.78476,-73.969862,40.76590936,-73.97634151
Central Park West & W 85 St,Central Park W & W 91 St,1321,40.78476,-73.969862,40.78866499127884,-73.96680057048798
Central Park West & W 85 St,Central Park W & W 97 St,782,40.78476,-73.969862,40.79249519495111,-73.96417066463071
Central Park West & W 85 St,Central Park West & W 68 St,846,40.78476,-73.969862,40.773407,-73.977825
Central Park West & W 85 St,Central Park West & W 72 St,1284,40.78476,-73.969862,40.77579376683666,-73.9762057363987
Central Park West & W 85 St,Central Park West & W 85 St,2692,40.78476,-73.969862,40.78476,-73.969862
Central Park West & W 85 St,Columbus Ave & W 72 St,927,40.78476,-73.969862,40.7770575,-73.97898475
Central Park West & W 85 St,Grand Army Plaza & Central Park S,951,40.78476,-73.969862,40.7643971,-73.97371465
Centre St & Chambers St,Cadman Plaza E & Tillary St,2170,40.712672591,-74.004704237,40.69597683,-73.99014892
Centre St & Chambers St,Centre St & Chambers St,4021,40.712672591,-74.004704237,40.71273266,-74.0046073
Centre St & Chambers St,Centre St & Worth St,852,40.712672591,-74.004704237,40.71494807,-74.00234482
Centre St & Chambers St,Cleveland Pl & Spring St,798,40.712672591,-74.004704237,40.722103786686034,-73.99724900722504
Centre St & Chambers St,Clinton St & Tillary St,943,40.712672591,-74.004704237,40.69623297129316,-73.99142056703568
Centre St & Chambers St,Fulton St & Adams St,939,40.712672591,-74.004704237,40.69241829257847,-73.98949474096298
Centre St & Chambers St,Jay St & Tech Pl,1271,40.712672591,-74.004704237,40.695065,-73.987167
Centre St & Chambers St,Murray St & Greenwich St,823,40.712672591,-74.004704237,40.71485150526252,-74.01122331619263
Centre St & Chambers St,North Moore St & Greenwich St,895,40.712672591,-74.004704237,40.72019521437465,-74.0103006362915
Centre St & Chambers St,Vesey Pl & River Terrace,922,40.712672591,-74.004704237,40.7153379,-74.01658354
Centre St & Chambers St,West St & Chambers St,978,40.712672591,-74.004704237,40.71754834,-74.01322069
Centre St & Worth St,Centre St & Chambers St,2924,40.71494807,-74.00234482,40.71273266,-74.0046073
Centre St & Worth St,Centre St & Worth St,1262,40.71494807,-74.00234482,40.71494807,-74.00234482
Cherry St,Henry St & Grand St,1053,40.71219906,-73.97948148,40.714211,-73.981095
Christopher St & Greenwich St,8 Ave & W 16 St,1076,40.73291553,-74.00711384,40.740983,-74.001702
Christopher St & Greenwich St,Christopher St & Greenwich St,1347,40.73291553,-74.00711384,40.73291553,-74.00711384
Christopher St & Greenwich St,Greenwich St & Hubert St,755,40.73291553,-74.00711384,40.721319,-74.010065
Christopher St & Greenwich St,Hudson St & W 13 St,921,40.73291553,-74.00711384,40.74005708567285,-74.0052741765976
Christopher St & Greenwich St,Spring St & Hudson St,1219,40.73291553,-74.00711384,40.72583996792375,-74.0076532959938
Christopher St & Greenwich St,W 16 St & The High Line,934,40.73291553,-74.00711384,40.74334935,-74.00681753
Christopher St & Greenwich St,Washington St & Gansevoort St,1718,40.73291553,-74.00711384,40.739323,-74.008119
Christopher St & Greenwich St,West St & Chambers St,1781,40.73291553,-74.00711384,40.71754834,-74.01322069
Christopher St & Greenwich St,West St & Liberty St,797,40.73291553,-74.00711384,40.711444,-74.014847
Clark St & Henry St,Clark St & Henry St,1159,40.69760127,-73.99344559,40.69760127,-73.99344559
Clark St & Henry St,Court St & State St,1242,40.69760127,-73.99344559,40.6902375,-73.99203074
Clark St & Henry St,Henry St & Atlantic Ave,1256,40.69760127,-73.99344559,40.69089272,-73.99612349
Clark St & Henry St,Hicks St & Montague St,1079,40.69760127,-73.99344559,40.69512845,-73.99595065
Clark St & Henry St,Jay St & Tech Pl,1055,40.69760127,-73.99344559,40.695065,-73.987167
Classon Ave & St Marks Ave,7 Ave & Park Pl,963,40.6765198,-73.9596082,40.6776147,-73.97324283
Classon Ave & St Marks Ave,Lefferts Pl & Franklin Ave,863,40.6765198,-73.9596082,40.680342423,-73.9557689392
Clermont Ave & Lafayette Ave,Hanson Pl & Ashland Pl,808,40.68764484,-73.96968902,40.68506807308177,-73.97790759801863
Clermont Ave & Park Ave,Willoughby St & Fleet St,833,40.69573398,-73.97129668,40.69196566,-73.9813018
Cleveland Pl & Spring St,4 Ave & E 12 St,1317,40.722103786686034,-73.99724900722504,40.732647,-73.99011
Cleveland Pl & Spring St,Broadway & E 14 St,818,40.722103786686034,-73.99724900722504,40.73454567,-73.99074142
Cleveland Pl & Spring St,Cleveland Pl & Spring St,2347,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504
Cleveland Pl & Spring St,Grand St & Elizabeth St,917,40.722103786686034,-73.99724900722504,40.718822,-73.99596
Cleveland Pl & Spring St,Great Jones St,962,40.722103786686034,-73.99724900722504,40.72743423,-73.99379025
Cleveland Pl & Spring St,Lafayette St & E 8 St,1585,40.722103786686034,-73.99724900722504,40.73020660529954,-73.99102628231049
Cleveland Pl & Spring St,Lafayette St & Jersey St,1396,40.722103786686034,-73.99724900722504,40.72456089,-73.99565293
Cliff St & Fulton St,Cliff St & Fulton St,993,40.70838,-74.00495,40.70838,-74.00495
Cliff St & Fulton St,Fulton St & William St,868,40.70838,-74.00495,40.70960089363537,-74.00655090808868
Clinton Ave & Myrtle Ave,DeKalb Ave & Hudson Ave,836,40.693261,-73.968896,40.689888,-73.981013
Clinton Ave & Myrtle Ave,Lawrence St & Willoughby St,767,40.693261,-73.968896,40.69236178,-73.98631746
Clinton Ave & Myrtle Ave,Willoughby St & Fleet St,1675,40.693261,-73.968896,40.69196566,-73.9813018
Clinton St & Cherry St,Canal St & Rutgers St,760,40.711471394469264,-73.98672603070736,40.71427487,-73.98990025
Clinton St & Cherry St,Clinton St & Cherry St,1049,40.711471394469264,-73.98672603070736,40.711471394469264,-73.98672603070736
Clinton St & Cherry St,Clinton St & Grand St,1928,40.711471394469264,-73.98672603070736,40.71559509,-73.9870295
Clinton St & Cherry St,Norfolk St & Broome St,949,40.711471394469264,-73.98672603070736,40.7172274,-73.98802084
Clinton St & Grand St,Allen St & Stanton St,810,40.71559509,-73.9870295,40.722055,-73.989111
Clinton St & Grand St,Canal St & Rutgers St,1595,40.71559509,-73.9870295,40.71427487,-73.98990025
Clinton St & Grand St,Cherry St,932,40.71559509,-73.9870295,40.71219906,-73.97948148
Clinton St & Grand St,Clinton St & Cherry St,2317,40.71559509,-73.9870295,40.711471394469264,-73.98672603070736
Clinton St & Grand St,Clinton St & Grand St,1503,40.71559509,-73.9870295,40.71559509,-73.9870295
Clinton St & Grand St,Division St & Bowery,837,40.71559509,-73.9870295,40.714193,-73.996732
Clinton St & Grand St,E 2 St & Avenue C,892,40.71559509,-73.9870295,40.7208736,-73.98085795
Clinton St & Grand St,Forsyth St\t& Grand St,1099,40.71559509,-73.9870295,40.71779817737835,-73.99316132068634
Clinton St & Grand St,Grand St & Elizabeth St,1026,40.71559509,-73.9870295,40.718822,-73.99596
Clinton St & Grand St,Grand St & Samuel Dickstein Plaza,990,40.71559509,-73.9870295,40.71511871996496,-73.98417055606842
Clinton St & Grand St,Henry St & Grand St,3520,40.71559509,-73.9870295,40.714211,-73.981095
Clinton St & Grand St,Madison St & Montgomery St,1088,40.71559509,-73.9870295,40.713126,-73.984844
Clinton St & Grand St,Market St & Henry St,1436,40.71559509,-73.9870295,40.71310702305908,-73.99446353316307
Clinton St & Grand St,Norfolk St & Broome St,1287,40.71559509,-73.9870295,40.7172274,-73.98802084
